Output File                                                               Name                                                 Type        FSH File                                                         Lines
Observation-QualitaetspruefungPlasma.json                                 QualitaetspruefungPlasma                             Instance    instances\Qualitaetspruefung_Plasma.fsh                          1 - 15
Observation-WachstumstypOrganoidLunge.json                                WachstumstypOrganoidLunge                            Instance    instances\Wachstumstyp.fsh                                       1 - 10
Organization-BiobankMusterstadt.json                                      BiobankMusterstadt                                   Instance    instances\BiobankMusterstadt.fsh                                 1 - 18
Organization-Mustersammlung.json                                          Mustersammlung                                       Instance    instances\Mustersammlung.fsh                                     1 - 19
SearchParameter-mii-sp-biobank-organization-beschreibung.json             mii-sp-biobank-organization-beschreibung             Instance    searchparameters\mii-sp-beschreibung.fsh                         1 - 15
SearchParameter-mii-sp-biobank-organization-collection-design.json        mii-sp-biobank-organization-collection-design        Instance    searchparameters\mii-sp-biobank-design.fsh                       1 - 15
SearchParameter-mii-sp-biobank-organization-collection-setting.json       mii-sp-biobank-organization-collection-setting       Instance    searchparameters\mii-sp-biobank-setting.fsh                      1 - 15
SearchParameter-mii-sp-biobank-organization-contact-rolle.json            mii-sp-biobank-organization-contact-rolle            Instance    searchparameters\mii-sp-contact-rolle.fsh                        1 - 15
SearchParameter-mii-sp-biobank-specimen-anzahl-aliquots.json              mii-sp-biobank-specimen-anzahl-aliquots              Instance    searchparameters\mii-sp-biobank-anzahl-aliqouts.fsh              1 - 15
SearchParameter-mii-sp-biobank-specimen-anzahl-passagen.json              mii-sp-biobank-specimen-anzahl-passagen              Instance    searchparameters\mii-sp-biobank-anzahl-passagen.fsh              1 - 15
SearchParameter-mii-sp-biobank-specimen-art-der-modifikation.json         mii-sp-biobank-specimen-art-der-modifikation         Instance    searchparameters\mii-sp-biobank-modifikation.fsh                 1 - 15
SearchParameter-mii-sp-biobank-specimen-container-capacity.json           mii-sp-biobank-specimen-container-capacity           Instance    searchparameters\mii-sp-biobank-container-capacity.fsh           1 - 15
SearchParameter-mii-sp-biobank-specimen-container-specimen-quantity.json  mii-sp-biobank-specimen-container-specimen-quantity  Instance    searchparameters\mii-sp-biobank-container-specimen-quantity.fsh  1 - 15
SearchParameter-mii-sp-biobank-specimen-einstellung-blutversorgung.json   mii-sp-biobank-specimen-einstellung-blutversorgung   Instance    searchparameters\mii-sp-biobank-einstellung-blutversorgung.fsh   1 - 15
SearchParameter-mii-sp-biobank-specimen-fasting-status.json               mii-sp-biobank-specimen-fasting-status               Instance    searchparameters\mii-sp-biobank-fasting-status.fsh               1 - 15
SearchParameter-mii-sp-biobank-specimen-gehoert-zu.json                   mii-sp-biobank-specimen-gehoert-zu                   Instance    searchparameters\mii-sp-biobank-gehoert-zu.fsh                   1 - 15
SearchParameter-mii-sp-biobank-specimen-kulturprotokoll.json              mii-sp-biobank-specimen-kulturprotokoll              Instance    searchparameters\mii-sp-biobank-kulturprotokoll.fsh              1 - 15
SearchParameter-mii-sp-biobank-specimen-modifikationen.json               mii-sp-biobank-specimen-modifikationen               Instance    searchparameters\mii-sp-biobank-modifikation.fsh                 33 - 51
SearchParameter-mii-sp-biobank-specimen-note.json                         mii-sp-biobank-specimen-note                         Instance    searchparameters\mii-sp-biobank-note.fsh                         1 - 15
SearchParameter-mii-sp-biobank-specimen-probenebene.json                  mii-sp-biobank-specimen-probenebene                  Instance    searchparameters\mii-sp-biobank-probenebene.fsh                  1 - 15
SearchParameter-mii-sp-biobank-specimen-processing-temp.json              mii-sp-biobank-specimen-processing-temp              Instance    searchparameters\mii-sp-biobank-processing-temp.fsh              1 - 15
SearchParameter-mii-sp-biobank-specimen-zielgen.json                      mii-sp-biobank-specimen-zielgen                      Instance    searchparameters\mii-sp-biobank-modifikation.fsh                 17 - 31
ServiceRequest-GewebeBiopsie.json                                         GewebeBiopsie                                        Instance    instances\ServiceRequest.fsh                                     1 - 11
Specimen-AliquotBuffyCoat1.json                                           AliquotBuffyCoat1                                    Instance    instances\Aliquot1_BuffyCoat.fsh                                 1 - 25
Specimen-AliquotBuffyCoat2.json                                           AliquotBuffyCoat2                                    Instance    instances\Aliqout2_BuffyCoat.fsh                                 1 - 41
Specimen-AliquotgruppeBuffyCoat.json                                      AliquotgruppeBuffyCoat                               Instance    instances\Aliqoutgruppe_BuffyCoat.fsh                            1 - 34
Specimen-AliquotgruppeDNA.json                                            AliquotgruppeDNA                                     Instance    instances\Aliquotgruppe_DNA.fsh                                  1 - 27
Specimen-AliquotgruppePlasma.json                                         AliquotgruppePlasma                                  Instance    instances\Aliqoutgruppe_Plasma.fsh                               1 - 34
Specimen-MusterprobeFluessig.json                                         MusterprobeFluessig                                  Instance    instances\MusterprobeFluessig.fsh                                1 - 39
Specimen-MusterprobeGewebe.json                                           MusterprobeGewebe                                    Instance    instances\MusterprobeGewebe.fsh                                  1 - 45
Specimen-OrganoidLunge.json                                               OrganoidLunge                                        Instance    instances\Organoid_lunge.fsh                                     1 - 31
StructureDefinition-Biobank.json                                          MII_LM_Biobank                                       Logical     logicals\MII_LM_Biobank.fsh                                      1 - 78
StructureDefinition-mii-ex-biobank-anzahl-aliquots.json                   MII_EX_Biobank_Anzahl_Aliquots                       Extension   extensions\ExtensionAnzahlAliquots.fsh                           2 - 19
StructureDefinition-mii-ex-biobank-anzahl-passagen.json                   MII_EX_Biobank_Anzahl_Passagen                       Extension   extensions\ExtensionZahlPassagen.fsh                             2 - 18
StructureDefinition-mii-ex-biobank-diagnose.json                          MII_EX_Biobank_Diagnose                              Extension   extensions\ExtensionDiagnose.fsh                                 2 - 21
StructureDefinition-mii-ex-biobank-ebene.json                             MII_EX_Biobank_Ebene                                 Extension   extensions\ExtensionEbene.fsh                                    2 - 19
StructureDefinition-mii-ex-biobank-einstellung-blutversorgung.json        MII_EX_Biobank_Einstellung_Blutversorgung            Extension   extensions\ExtensionEinstellungBlutversorgung.fsh                2 - 20
StructureDefinition-mii-ex-biobank-feature-r5.json                        MII_EX_Biobank_Feature_R5                            Extension   extensions\ExtensionR5Feature.fsh                                1 - 16
StructureDefinition-mii-ex-biobank-kontaktrolle.json                      MII_EX_Biobank_KontaktRolle                          Extension   extensions\ExtensionKontaktRolle.fsh                             2 - 21
StructureDefinition-mii-ex-biobank-kulturprotokoll.json                   MII_EX_Biobank_Kulturprotokoll                       Extension   extensions\ExtensionKulturprotokoll.fsh                          2 - 19
StructureDefinition-mii-ex-biobank-modifikationen.json                    MII_EX_Biobank_Modifikationen                        Extension   extensions\ExtensionModifikationen.fsh                           2 - 29
StructureDefinition-mii-ex-biobank-temperaturbedingungen.json             MII_EX_Biobank_Temperaturbedingungen                 Extension   extensions\ExtensionTemperaturbedingungen.fsh                    2 - 29
StructureDefinition-mii-ex-biobank-verwaltende-organisation.json          MII_EX_Biobank_Verwaltende_Organisation              Extension   extensions\ExtensionVerwaltendeOrganisation.fsh                  2 - 22
StructureDefinition-mii-pr-biobank-observation-dna-konzentration.json     MII_PR_Biobank_Observation_DNA_Konzentration         Profile     profiles\ProfileObservationDNAKonzentration.fsh                  2 - 36
StructureDefinition-mii-pr-biobank-observation-karyotyp.json              MII_PR_Biobank_Observation_Karyotyp                  Profile     profiles\ProfileObservationKaryotyp.fsh                          2 - 35
StructureDefinition-mii-pr-biobank-observation-morphologie.json           MII_PR_Biobank_Observation_Morphologie               Profile     profiles\ProfileObservationZellMorphologie.fsh                   2 - 33
StructureDefinition-mii-pr-biobank-observation-proliferation.json         MII_PR_Biobank_Observation_Proliferation             Profile     profiles\ProfileObservationProliferation.fsh                     2 - 33
StructureDefinition-mii-pr-biobank-observation-qualitaetspruefung.json    MII_PR_Biobank_Observation_Qualitaetspruefung        Profile     profiles\ProfileObservationQualitaetspruefung.fsh                2 - 43
StructureDefinition-mii-pr-biobank-observation-wachstumstyp.json          MII_PR_Biobank_Observation_Wachstumstyp              Profile     profiles\ProfileObservationWachstumstyp.fsh                      2 - 33
StructureDefinition-mii-pr-biobank-organization.json                      MII_PR_Biobank_Organization_Sammlung_Biobank         Profile     profiles\ProfileOrganizationSammlungBiobank.fsh                  2 - 82
StructureDefinition-mii-pr-biobank-specimen-core.json                     MII_PR_Biobank_Specimen_Bioprobe_Core                Profile     profiles\ProfileSpecimenBioprobeCore.fsh                         2 - 207
StructureDefinition-mii-pr-biobank-specimen.json                          MII_PR_Biobank_Specimen_Bioprobe                     Profile     profiles\ProfileSpecimenBioprobe.fsh                             2 - 48
StructureDefinition-mii-pr-biobank-substance-additiv.json                 MII_PR_Biobank_Substance_Additiv                     Profile     profiles\ProfileSubstanceAdditiv.fsh                             2 - 29
StructureDefinition-mii-pr-biobank-zellinie-organoid.json                 MII_PR_Biobank_Specimen_Zellinie_Organoid            Profile     profiles\ProfileSpecimenZellinieOrganiod.fsh                     2 - 29
Substance-Heparin.json                                                    Heparin                                              Instance    instances\Heparin.fsh                                            1 - 6
ValueSet-mii-vs-biobank-body-structures-sct.json                          MII_VS_Biobank_BodyStructures_SCT                    ValueSet    valuesets\ValueSetSCTBodyStructure.fsh                           1 - 12
ValueSet-mii-vs-biobank-cellline-modification-clo.json                    MII_VS_Biobank_Cellline_Modification_CLO             ValueSet    valuesets\ValueSetModifikationen.fsh                             1 - 15
ValueSet-mii-vs-biobank-cellline-morphology-sct.json                      MII_VS_Biobank_Cellline_Morphology_SCT               ValueSet    valuesets\ValueSetCellLineMorphologie.fsh                        1 - 13
ValueSet-mii-vs-biobank-cellline-proliferation.json                       MII_VS_Biobank_CellLine_Proliferation                ValueSet    valuesets\ValueSetCellinieProliferation.fsh                      1 - 17
ValueSet-mii-vs-biobank-containertyp-sct.json                             MII_VS_Biobank_Containertyp_SCT                      ValueSet    valuesets\ValueSetContainertyp.fsh                               1 - 12
ValueSet-mii-vs-biobank-dna-concentration-units-ucum.json                 MII_VS_Biobank_DNA_Concentration_Units_UCUM          ValueSet    valuesets\ValueSetDNAKonzentrationUnits.fsh                      1 - 15
ValueSet-mii-vs-biobank-karyotyp-sct.json                                 MII_VS_Biobank_Karyotyp_SCT                          ValueSet    valuesets\ValueSetKaryotyp.fsh                                   1 - 15
ValueSet-mii-vs-biobank-laboratory-procedure-sct.json                     MII_VS_Biobank_Laboratory_Procedure_SCT              ValueSet    valuesets\ValueSetSCTLaboratoryProcedure.fsh                     1 - 12
ValueSet-mii-vs-biobank-probenart-sct.json                                MII_VS_Biobank_Probenart_SCT                         ValueSet    valuesets\ValueSetProbenart.fsh                                  1 - 12
ValueSet-mii-vs-biobank-probenebene.json                                  MII_VS_Biobank_Probenebene                           ValueSet    valuesets\ValueSetProbenebene.fsh                                1 - 11
ValueSet-mii-vs-biobank-substance-additive-sct.json                       MII_VS_Biobank_Substance_Additive_SCT                ValueSet    valuesets\ValueSetAdditive.fsh                                   1 - 12
ValueSet-mii-vs-biobank-wachstumstyp-clo.json                             MII_VS_Biobank_Wachstumpstyp_CLO                     ValueSet    valuesets\ValueSetWachstumstyp.fsh                               1 - 14
